Date,rain
2017-06,0.0
2017-07,0.0
2017-08,4.0
2017-09,126.0
2017-10,45.0
2017-11,58.0
2017-12,28.0
2018-01,35.0
2018-02,40.3
2018-03,0.0
2018-04,0.0
2018-05,0.0
2018-06,0.0
2018-07,0.0
2018-08,0.0
2018-09,0.0
2018-10,6.7
2018-11,67.8
2018-12,38.2
2019-01,13.5
2019-02,49.7
2019-03,16.5
2019-04,2.7
2019-05,0.0
2019-06,0.3
2019-07,0.0
2019-08,0.0
2019-09,0.0
2019-10,0.7
2019-11,11.9
2019-12,150.5
2020-01,27.8
2020-02,20.1
2020-03,108.3
2020-04,41.1
2020-05,54.4
2020-06,12.8
2020-07,0.0
2020-08,0.0
2020-09,0.2
2020-10,0.4
2020-11,27.2
2020-12,79.8
2021-01,80.0
2021-02,29.7
2021-03,12.7
2021-04,58.4
2021-05,21.2
2021-06,5.8
2021-07,0.0
2021-08,0.0
2021-09,0.1
2021-10,0.0
2021-11,8.4
2021-12,15.5
2022-01,23.9
2022-02,37.3
2022-03,7.2
2022-04,86.9
2022-05,7.6
2022-06,0.0
2022-07,0.0
2022-08,4.0
2022-09,0.0
2022-10,0.0
2022-11,5.3
2022-12,1.0
2023-01,91.8
2023-02,53.7
2023-03,57.0
2023-04,66.1
2023-05,46.7
2023-06,0.0
2023-07,0.0
2023-08,0.5
2023-09,0.0
2023-10,0.0
2023-11,6.0
2023-12,4.5
2024-01,16.9
2024-02,169.4
2024-03,75.1
2024-04,3.7
2024-05,45.3
2024-06,0.0
